Index	Value
1292	-4
1293	11
1294	-5
1295	104
1296	-5
1297	-2
1298	-5
1299	103
1300	-5
1301	-11
1302	-5
1303	97
1304	-5
1305	-13
1306	-5
1307	104
1308	-5
1309	-17
1310	-5
1311	106
1312	-5
1313	-27
1314	-5
1315	100
1316	-5
1317	-43
1318	-5
1319	108
1320	-5
1321	-48
1322	-5
1323	97
1324	-5
1325	-57
1326	-5
1327	87
1328	-5
1329	-62
1330	-5
1331	84
1332	-5
1333	-60
1334	-5
1335	84
1336	-5
1337	-79
1338	-5
1339	85
1340	-5
1341	-79
1342	-5
1343	83
1344	-5
1345	-88
1346	-5
1347	76
1348	-5
1349	-105
1350	-5
1351	72
1352	-5
1353	-112
1354	-5
1355	61
1356	-5
1357	-122
1358	-5
1359	56
1360	-5
1361	124
1362	-5
1363	57
1364	-5
1365	105
1366	-5
1367	47
1368	-5
1369	100
1370	-5
1371	34
1372	-5
1373	95
1374	-5
1375	31
1376	-5
1377	83
1378	-5
1379	30
1380	-5
1381	65
1382	-5
1383	38
1384	-5
1385	63
1386	-5
1387	26
1388	-5
1389	57
1390	-5
1391	23
1392	-5
1393	45
1394	-5
1395	24
1396	-5
1397	42
1398	-5
1399	17
1400	-5
1401	23
1402	-5
1403	18
1404	-5
1405	4
1406	-5
1407	2
1408	-6
1409	-1
1410	-6
1411	-1
1412	-6
1413	-7
1414	-6
1415	-5
1416	-6
1417	-8
1418	-6
1419	-14
1420	-6
1421	-20
1422	-6
1423	-15
1424	-6
1425	-30
1426	-6
1427	-23
1428	-6
1429	-33
1430	-6
1431	-28
1432	-6
1433	-44
1434	-6
1435	-26
1436	-6
1437	-49
1438	-6
1439	-6
1440	-6
1441	-56
1442	-6
1443	-19
1444	-6
1445	-65
1446	-6
1447	-29
1448	-6
1449	-73
1450	-6
1451	-39
1452	-6
1453	-76
1454	-6
1455	-39
1456	-6
1457	-82
1458	-6
1459	-37
1460	-6
1461	-101
1462	-6
1463	-48
1464	-6
1465	-110
1466	-6
1467	-58
1468	-6
1469	-121
1470	-6
1471	-60
1472	-6
1473	124
1474	-6
1475	-62
1476	-6
1477	116
1478	-6
1479	-68
1480	-6
1481	104
1482	-6
1483	-75
1484	-6
1485	94
1486	-6
1487	-72
1488	-6
1489	85
1490	-6
1491	-80
1492	-6
1493	79
1494	-6
1495	-87
1496	-6
1497	72
1498	-6
1499	-86
1500	-6
1501	69
1502	-6
1503	-86
1504	-6
1505	59
1506	-6
1507	-85
1508	-6
1509	53
1510	-6
1511	-93
1512	-6
1513	53
1514	-6
1515	-93
1516	-6
1517	47
1518	-6
1519	-91
1520	-6
1521	43
1522	-6
1523	-93
1524	-6
1525	42
1526	-6
1527	-90
1528	-6
1529	47
1530	-6
1531	-92
1532	-6
1533	40
1534	-6
1535	-99
1536	-6
1537	34
1538	-6
1539	-104
1540	-6
1541	41
1542	-6
1543	-114
1544	-6
1545	37
1546	-6
1547	-114
1548	-6
1549	34
1550	-6
1551	-114
1552	-6
1553	28
1554	-6
1555	-117
1556	-6
1557	18
1558	-6
1559	-122
1560	-6
1561	17
1562	-6
1563	127
1564	-6
1565	16
1566	-6
1567	-126
1568	-6
1569	8
1570	-6
1571	127
1572	-6
1573	7
1574	-6
1575	113
1576	-6
1577	0
1578	-6
1579	117
1580	-6
1581	1
1582	-6
1583	121
1584	-6
1585	3
1586	-6
1587	115
1588	-6
1589	2
1590	-6
1591	111
1592	-6
1593	3
1594	-6
1595	104
1596	-7
1597	-2
1598	-6
1599	98
1600	-7
1601	-7
1602	-6
1603	105
1604	-7
1605	-6
1606	-6
1607	102
1608	-7
1609	-7
1610	-6
1611	86
1612	-7
1613	-9
1614	-6
1615	82
1616	-7
1617	-9
1618	-6
1619	83
1620	-7
1621	-14
1622	-6
1623	81
1624	-7
1625	-17
1626	-6
1627	82
1628	-7
1629	-11
1630	-6
1631	78
1632	-7
1633	-13
1634	-6
1635	67
1636	-7
1637	-15
1638	-6
1639	68
1640	-7
1641	-17
1642	-6
1643	61
1644	-7
1645	-16
1646	-6
1647	56
1648	-7
1649	-8
1650	-6
1651	55
1652	-7
1653	-5
1654	-6
1655	60
1656	-6
1657	0
1658	-6
1659	57
1660	-7
1661	-2
1662	-6
1663	67
1664	-6
1665	1
1666	-6
1667	59
1668	-6
1669	2
1670	-6
1671	58
1672	-7
1673	-4
1674	-6
1675	55
1676	-6
1677	5
1678	-6
1679	46
1680	-6
1681	16
1682	-6
1683	53
1684	-6
1685	13
1686	-6
1687	52
1688	-6
1689	10
1690	-6
1691	55
1692	-6
1693	12
1694	-6
1695	50
1696	-6
1697	24
1698	-6
1699	47
1700	-6
1701	39
1702	-6
1703	50
1704	-6
1705	36
1706	-6
1707	54
1708	-6
1709	32
1710	-6
1711	47
1712	-6
1713	42
1714	-6
1715	44
1716	-6
1717	41
1718	-6
1719	39
1720	-6
1721	44
1722	-6
1723	39
1724	-6
1725	49
1726	-6
1727	23
1728	-6
1729	47
1730	-6
1731	30
1732	-6
1733	46
1734	-6
1735	33
1736	-6
1737	41
1738	-6
1739	34
1740	-6
1741	55
1742	-6
1743	28
1744	-6
1745	58
1746	-6
1747	27
1748	-6
1749	66
1750	-6
1751	25
1752	-6
1753	74
1754	-6
1755	27
1756	-6
1757	78
1758	-6
1759	28
1760	-6
1761	99
1762	-6
1763	30
1764	-6
1765	104
1766	-6
1767	39
1768	-6
1769	110
1770	-6
1771	23
1772	-6
1773	114
1774	-6
1775	23
1776	-6
1777	115
1778	-6
1779	9
1780	-6
1781	118
1782	-6
1783	19
1784	-6
1785	124
1786	-6
1787	11
1788	-6
1789	-124
1790	-6
1791	7
1792	-6
1793	-127
1794	-6
1795	22
1796	-6
1797	-113
1798	-6
1799	27
1800	-6
1801	-112
1802	-6
1803	13
1804	-6
1805	-99
1806	-6
1807	16
1808	-6
1809	-93
1810	-6
1811	29
1812	-6
1813	-95
1814	-6
1815	22
1816	-6
1817	-91
1818	-6
1819	21
1820	-6
1821	-87
1822	-6
1823	31
1824	-6
1825	-68
1826	-6
1827	29
1828	-6
1829	-53
1830	-6
1831	23
1832	-6
1833	-57
1834	-6
1835	30
1836	-6
1837	-42
1838	-6
1839	34
1840	-6
1841	-40
1842	-6
1843	35
1844	-6
1845	-31
1846	-6
1847	38
1848	-6
1849	-21
1850	-6
1851	39
1852	-6
1853	-19
1854	-6
1855	51
1856	-6
1857	-2
1858	-6
1859	56
1860	-5
1861	10
1862	-6
1863	49
1864	-5
1865	22
1866	-6
1867	60
1868	-5
1869	32
1870	-6
1871	61
1872	-5
1873	41
1874	-6
1875	56
1876	-5
1877	43
1878	-6
1879	54
1880	-5
1881	58
1882	-6
1883	64
1884	-5
1885	79
1886	-6
1887	75
1888	-5
1889	88
1890	-6
1891	65
1892	-5
1893	98
1894	-6
1895	83
1896	-5
1897	104
1898	-6
1899	84
1900	-5
1901	116
1902	-6
1903	80
1904	-5
1905	-127
1906	-6
1907	89
1908	-5
1909	-113
1910	-6
1911	93
1912	-5
1913	-90
1914	-6
1915	98
1916	-5
1917	-87
1918	-6
1919	96
1920	-5
1921	-79
1922	-6
1923	98
1924	-5
1925	-72
1926	-6
1927	105
1928	-5
1929	-65
1930	-6
1931	114
1932	-5
1933	-49
1934	-6
1935	107
1936	-5
1937	-38
1938	-6
1939	118
1940	-5
1941	-12
1942	-6
1943	127
1944	-4
1945	2
1946	-6
1947	124
1948	-4
1949	15
1950	-6
1951	-121
1952	-4
1953	31
1954	-6
1955	-109
1956	-4
1957	32
1958	-6
1959	-109
1960	-4
1961	29
1962	-6
1963	-112
1964	-4
1965	51
1966	-6
1967	-100
1968	-4
1969	65
1970	-6
1971	-92
1972	-4
1973	77
1974	-6
1975	-86
1976	-4
1977	87
1978	-6
1979	-84
1980	-4
1981	104
1982	-6
1983	-73
1984	-4
1985	116
1986	-6
1987	-78
1988	-4
1989	119
1990	-6
1991	-79
1992	-4
1993	-123
1994	-6
1995	-61
1996	-4
1997	-108
1998	-6
1999	-43
2000	-4
2001	-95
2002	-6
2003	-48
